,transaction_date,owner,ticker,asset_description,asset_type,type,amount,comment,senator,ptr_link,disclosure_date,id,senatorId,alpha
8053,2015-08-25,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8053,136,
8060,2015-08-24,Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8060,136,
8063,2015-08-21,Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8063,136,
8068,2015-08-20,Joint,DE,Deere & Company (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8068,136,
8072,2015-08-17,Joint,GPK,Graphic Packaging Holding Company (NYSE),Stock,Sale (Partial),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8071,136,
8073,2015-08-17,Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8072,136,
8074,2015-08-14,Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8073,136,
8075,2015-08-13,Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8074,136,
8076,2015-08-12,Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),"$250,001 - $500,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8075,136,
8079,2015-08-12,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8078,136,
8080,2015-08-11,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8079,136,
8081,2015-08-10,Joint,GPK,Graphic Packaging Holding Company (NYSE),Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8080,136,
8083,2015-08-07,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8082,136,
8085,2015-08-07,Joint,LQDT,"Liquidity Services, Inc. (NASDAQ)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8084,136,
8086,2015-08-07,Joint,LQDT,"Liquidity Services, Inc. (NASDAQ)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8085,136,
8087,2015-08-06,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8086,136,
8088,2015-08-06,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8087,136,
8089,2015-08-06,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8088,136,
8097,2015-08-03,Joint,CLX,The Clorox Company (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8096,136,
8098,2015-08-03,Joint,BCR,CR Bard Inc. (NYSE),Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8097,136,
8100,2015-07-31,Joint,GPK,Graphic Packaging Holding Company (NYSE),Stock,Sale (Partial),"$50,001 - $100,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8099,136,
8101,2015-07-31,Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8100,136,
8102,2015-07-30,Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8101,136,
8104,2015-07-30,Joint,DE,Deere & Company (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8103,136,
8106,2015-07-29,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8105,136,
8107,2015-07-28,Joint,VLP,Valero Energy Partners LP (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8106,136,
8108,2015-07-28,Joint,GPK,Graphic Packaging Holding Company (NYSE),Stock,Sale (Partial),"$100,001 - $250,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8107,136,
8109,2015-07-28,Joint,LQDT,"Liquidity Services, Inc. (NASDAQ)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8108,136,
8110,2015-07-28,Joint,LQDT,"Liquidity Services, Inc. (NASDAQ)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8109,136,
8112,2015-08-05,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8111,136,
8114,2015-08-05,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8113,136,
8115,2015-08-05,Joint,WOOF,VCA Inc. (NASDAQ),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,2015-09-08,8114,136,
8118,2015-05-15,Spouse,--,ZNGA,Stock,Sale (Partial),"$1,001 - $15,000",SEP,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/490c872c-0a5b-47ea-a5c0-c95307a71be9/,2015-06-03,8401,133,
8120,2015-08-07,Self,DISCK,"Discovery Communications, Inc. (NASDAQ)",Stock,Sale (Partial),"$50,001 - $100,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/97ec46e2-c917-4c6a-91cd-bc0c791b642f/,2015-09-04,8118,132,
8122,2015-08-04,Self,QCOM,QUALCOMM Incorporated (NASDAQ),Stock,Sale (Partial),"$50,001 - $100,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/245dac61-1d02-4b5d-8f12-fe30720ca1d5/,2015-09-02,8120,132,
8125,2015-08-13,Spouse,--,JPM Contingent Autocall Prudential Financial Rate/Coupon: 8.15% Matures: 08/11/2017,Corporate Bond,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/bd75505b-cd44-431d-94b2-7eda40672953/,2015-09-01,8123,101,
8126,2015-08-06,Spouse,--,JPM Contingent Autocall Mobileye N.V. Rate/Coupon: 13.75% Matures: 05/05/2016,Corporate Bond,Sale (Full),"$15,001 - $50,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/bd75505b-cd44-431d-94b2-7eda40672953/,2015-09-01,8124,101,
8127,2015-08-25,Spouse,GAS,AGL Resources Inc. (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/bd75505b-cd44-431d-94b2-7eda40672953/,2015-09-01,8125,101,
8129,2015-08-04,Spouse,--,Baxalta,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/bd75505b-cd44-431d-94b2-7eda40672953/,2015-09-01,8127,101,
8145,2015-07-02,Spouse,CELG,Celgene Corporation (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",roth,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/da32cc82-662c-4fc0-a938-9dcd2ef8e845/,2015-08-23,8144,133,
8148,2015-08-18,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,Richard Blumenthal,https://efdsearch.senate.gov/search/view/paper/A701D31F-B3B0-483E-8F38-729D0A97BA86/,2015-08-18,8147,135,
8154,2015-07-30,Spouse,--,HSBC Contingent Autocall on FCX Corp Rate/Coupon: 8.95% Matures: 07/30/2015,Corporate Bond,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/fc8bb65a-7151-4bf8-91f2-adb04e85221c/,2015-08-04,8153,101,
8156,2015-07-21,Spouse,--,One Gas Inc,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/fc8bb65a-7151-4bf8-91f2-adb04e85221c/,2015-08-04,8155,101,
8157,2015-07-21,Spouse,--,Transocean Ltd.,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/fc8bb65a-7151-4bf8-91f2-adb04e85221c/,2015-08-04,8156,101,
8158,2015-07-21,Spouse,--,U.S. Steel,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/fc8bb65a-7151-4bf8-91f2-adb04e85221c/,2015-08-04,8157,101,
8159,2015-07-10,Spouse,--,MS Contingent Autocall on Apple Inc Rate/Coupon: 10% Matures: 04/09/2018,Corporate Bond,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/fc8bb65a-7151-4bf8-91f2-adb04e85221c/,2015-08-04,8158,101,
8161,2015-07-09,Spouse,--,Barclays Contingent Autocall on Vodaphone Rate/Coupon: 11.05% Matures: 04/10/2017,Corporate Bond,Sale (Full),"$15,001 - $50,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/fc8bb65a-7151-4bf8-91f2-adb04e85221c/,2015-08-04,8160,101,
8164,2015-07-06,Self,KHC,The Kraft Heinz Company (NASDAQ),Stock,Exchange,"$250,001 - $500,000",Recived cash and shares of KHC in exchange for shares of KRFT.,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/cff4b402-4a3c-4ebd-b4f1-9725e0dc5c12/,2015-08-03,8163,125,
8165,2015-07-06,Self,KRFT,"Kraft Foods Group, Inc. (NASDAQ)",Stock,Exchange,"$250,001 - $500,000","Merger of KRFT and KHC, results in receiving cash and shares of KHC.",John Hoeven,https://efdsearch.senate.gov/search/view/ptr/cff4b402-4a3c-4ebd-b4f1-9725e0dc5c12/,2015-08-03,8164,125,
8169,2015-07-24,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8168,136,
8170,2015-07-23,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8169,136,
8171,2015-07-23,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8170,136,
8172,2015-07-23,Joint,SE,Spectra Energy Corp. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8171,136,
8173,2015-07-22,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8172,136,
8174,2015-07-22,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8173,136,
8175,2015-07-22,Joint,SE,Spectra Energy Corp. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8174,136,
8176,2015-07-22,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8175,136,
8177,2015-07-21,Joint,PYPL,"PayPal Holdings, Inc. (NASDAQ)",Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8176,136,
8178,2015-07-21,Joint,EBAY,eBay Inc. (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8177,136,
8179,2015-07-20,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8178,136,
8180,2015-07-20,Joint,WOOF,VCA Inc. (NASDAQ),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8179,136,
8181,2015-07-17,Joint,EBAY,eBay Inc. (NASDAQ),Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8180,136,
8182,2015-07-17,Joint,PKI,PerkinElmer Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8181,136,
8184,2015-07-17,Joint,PKI,PerkinElmer Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8183,136,
8185,2015-07-16,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8184,136,
8186,2015-07-14,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8185,136,
8189,2015-07-13,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8188,136,
8190,2015-07-09,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8189,136,
8192,2015-07-08,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8191,136,
8193,2015-07-07,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/81a6cb3e-068f-432f-9cf4-1f49c84f3865/,2015-07-28,8192,136,
8203,2015-07-07,Self,M,"Macy's, Inc. (NYSE)",Stock,Sale (Full),"$15,001 - $50,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/bc98ba42-c220-473c-9b6a-218ab3f54776/,2015-07-21,8202,123,
8204,2015-06-15,Self,CY,Cypress Semiconductor Corporation (NASDAQ),Stock,Sale (Full),"$15,001 - $50,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/bc98ba42-c220-473c-9b6a-218ab3f54776/,2015-07-21,8203,123,
8205,2015-06-15,Self,TRIP,TripAdvisor Inc. (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/bc98ba42-c220-473c-9b6a-218ab3f54776/,2015-07-21,8204,123,
8206,2015-06-15,Self,CHL,China Mobile Limited (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/bc98ba42-c220-473c-9b6a-218ab3f54776/,2015-07-21,8205,123,
8208,2015-07-16,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,Richard M Burr,https://efdsearch.senate.gov/search/view/paper/E273DE65-7F80-4CBE-AA9A-EA232D165C4C/,2015-07-16,8207,130,
8209,2015-06-30,Self,ALTR,Altera Corp. (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/b75cb037-87d1-4373-9f70-3f26109d1df1/,2015-07-16,8208,147,
8211,2015-06-30,Joint,ALTR,Altera Corp. (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/b75cb037-87d1-4373-9f70-3f26109d1df1/,2015-07-16,8210,147,
8216,2015-07-15,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,Dianne Feinstein,https://efdsearch.senate.gov/search/view/paper/B82D4538-ADAB-44BD-8E1E-2C25657A1AE4/,2015-07-15,8215,142,
8217,2015-07-15,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,Dianne Feinstein,https://efdsearch.senate.gov/search/view/paper/11FB9231-B083-4ACD-9234-084718A0F00E/,2015-07-15,8216,142,
8218,2015-07-15,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,Dianne Feinstein,https://efdsearch.senate.gov/search/view/paper/E933D449-D4A4-4307-B949-29E948DC5BD5/,2015-07-15,8217,142,
8219,2015-07-09,Self,MSACX,Morgan Stanley Inst Active Intl Allc I (NASDAQ),Stock,Sale (Full),"$15,001 - $50,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/19829594-5717-4584-9c23-352c638d83b3/,2015-07-15,8218,132,
8220,2015-07-09,Self,VADDX,Invesco Equally-Wtd S&P 500 Y (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/19829594-5717-4584-9c23-352c638d83b3/,2015-07-15,8219,132,
8221,2015-07-09,Self,NGIPX,Columbia Marsico Growth Z (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/19829594-5717-4584-9c23-352c638d83b3/,2015-07-15,8220,132,
8222,2015-07-09,Self,WSTMX,Wells Fargo Advantage S/T Muni Bd Adm (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/19829594-5717-4584-9c23-352c638d83b3/,2015-07-15,8221,132,
8223,2015-07-09,Self,VMIIX,Invesco Municipal Income Y (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/19829594-5717-4584-9c23-352c638d83b3/,2015-07-15,8222,132,
8224,2015-07-09,Self,VSMIX,Invesco SmallCapValue Y (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/19829594-5717-4584-9c23-352c638d83b3/,2015-07-15,8223,132,
8225,2015-07-09,Self,ACSDX,Invesco Comstock Y (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/19829594-5717-4584-9c23-352c638d83b3/,2015-07-15,8224,132,
8226,2015-07-09,Self,MGEMX,Morgan Stanley Inst Emerging Mkts I (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/19829594-5717-4584-9c23-352c638d83b3/,2015-07-15,8225,132,
8233,2015-07-09,Self,ABT,Abbott Laboratories (NYSE),Stock,Sale (Full),"$50,001 - $100,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/19829594-5717-4584-9c23-352c638d83b3/,2015-07-15,8232,132,
8235,2015-07-13,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,Mark R Warner,https://efdsearch.senate.gov/search/view/paper/E3EDB295-14C0-4FD6-AC92-CBE53E5BFD4B/,2015-07-13,8234,109,
8238,2015-06-09,Self,GILD,Gilead Sciences Inc. (NASDAQ),Stock,Sale (Partial),"$50,001 - $100,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/35d5746c-53c0-4644-b451-528768aa9b61/,2015-07-09,8237,132,
8239,2015-06-03,Joint,BUNT-RP,PowerShares DB 3x German Bund F (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,Patrick J Toomey,https://efdsearch.senate.gov/search/view/ptr/a0d83240-7025-4a7d-86b7-75dd97b12d47/,2015-07-09,8238,118,
8242,2015-06-16,Joint,PFS,"Provident Financial Services, Inc. (NYSE)",Stock,Sale (Partial),"$15,001 - $50,000",--,Patrick J Toomey,https://efdsearch.senate.gov/search/view/ptr/a0d83240-7025-4a7d-86b7-75dd97b12d47/,2015-07-09,8241,118,
8243,2015-06-23,Joint,PFS,"Provident Financial Services, Inc. (NYSE)",Stock,Sale (Partial),"$15,001 - $50,000",--,Patrick J Toomey,https://efdsearch.senate.gov/search/view/ptr/a0d83240-7025-4a7d-86b7-75dd97b12d47/,2015-07-09,8242,118,
8244,2015-06-24,Joint,PFS,"Provident Financial Services, Inc. (NYSE)",Stock,Sale (Partial),"$15,001 - $50,000",--,Patrick J Toomey,https://efdsearch.senate.gov/search/view/ptr/a0d83240-7025-4a7d-86b7-75dd97b12d47/,2015-07-09,8243,118,
8247,2015-06-11,Spouse,--,znga,Stock,Sale (Partial),"$1,001 - $15,000",SEP,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/6486d3e8-5583-4421-8e7f-37e1490a96eb/,2015-07-04,8246,133,
8252,2015-06-25,Spouse,--,MS Contingent Autocall Marathon Petroleum Rate/Coupon: 9.5% Matures: 03/23/2018,Corporate Bond,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/3d55f653-61dd-434a-a389-bff086c33c09/,2015-07-01,8251,101,
8254,2015-06-24,Spouse,ATML,Atmel Corporation (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/3d55f653-61dd-434a-a389-bff086c33c09/,2015-07-01,8253,101,
8255,2015-06-25,Spouse,--,HSBC Contingent Autocall Transocean Rate/Coupon: 10% Matures: 06/25/2015,Corporate Bond,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/3d55f653-61dd-434a-a389-bff086c33c09/,2015-07-01,8254,101,
8257,2015-06-19,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e79a3e3f-b470-425f-9a39-4f7ea900b1cb/,2015-06-26,8256,136,
8258,2015-06-11,Joint,ANTM,"Anthem, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/e79a3e3f-b470-425f-9a39-4f7ea900b1cb/,2015-06-26,8257,136,
